date,month,account_code,account_name,category,dashboard_group,is_pl,description,invoice_number,debit,credit,net_amount,journal_code,journal_name,vat_pct,year_file
2024-01-14,2024-01,1600,Crediteuren,,,False,Tikkie 000767998948 0030015912855090 Nenadic NL67ABNA0248275607 Tikkie,BON_20240112_8252,99.0,0.0,99.0,1100,Rekening-courant bank,0,0
2024-01-14,2024-01,1600,Crediteuren,,,False,GAMMA FC4ZJW8HPZ2NQPB2JFVK 0180401444629304 220001038475,220001038475,1045.0,0.0,1045.0,1100,Rekening-courant bank,0,0
2024-01-14,2024-01,1600,Crediteuren,,,False,Intergamma B.V.,220001038475,0.0,1045.0,-1045.0,1600,Crediteuren,0,0
2024-01-14,2024-01,1600,Crediteuren,,,False,Asana,94107,0.0,40.47,-40.47,1600,Crediteuren,0,0
2024-01-14,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Intergamma B.V.,220001038475,181.36,0.0,181.36,1600,Crediteuren,21,0
2024-01-14,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,Intergamma B.V.,220001038475,863.64,0.0,863.64,1600,Crediteuren,21,0
2024-01-14,2024-01,4611,Contributies en abonnementen binnen EU,SG&A – Subscriptions,SG&A,True,Asana,94107,40.47,0.0,40.47,1600,Crediteuren,0,0
2024-01-15,2024-01,1100,Rekening-courant bank,,,False,Faire Wholesale by Adyen Faire PomloCo,,0.0,122.45,-122.45,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1100,Rekening-courant bank,,,False,Hygiene-shop.nl via Stichting Mollie Payments M03036694MJ4YJ54 1152134941762625 Transaction 1705308065862210e4,,0.0,885.0,-885.0,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1100,Rekening-courant bank,,,False,Tikkie 000768606050 0030015921067416 beurskens NL72RABO0167735233 Tikkie,,0.0,700.0,-700.0,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Faire Wholesale by Adyen Faire PomloCo,176,122.45,0.0,122.45,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Hygiene-shop.nl via Stichting Mollie Payments M03036694MJ4YJ54 1152134941762625 Transaction 1705308065862210e4,202440122,885.0,0.0,885.0,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Tikkie 000768606050 0030015921067416 beurskens NL72RABO0167735233 Tikkie,2024-006,700.0,0.0,700.0,1100,Rekening-courant bank,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Hygiene-shop.nl,202440122,0.0,885.0,-885.0,1600,Crediteuren,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Dermo Suavina,425,0.0,113.4,-113.4,1600,Crediteuren,0,0
2024-01-15,2024-01,1600,Crediteuren,,,False,Conscious Hotel Museum Square,146949,0.0,282.0,-282.0,1600,Crediteuren,0,0
2024-01-15,2024-01,1679,Btw te vorderen laag (inkopen),,,False,Conscious Hotel Museum Square,146949,23.28,0.0,23.28,1600,Crediteuren,9,0
2024-01-15,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Hygiene-shop.nl,202440122,153.6,0.0,153.6,1600,Crediteuren,21,0
2024-01-15,2024-01,37,Inventaris verkrijgingsprijs,,,False,Hygiene-shop.nl,202440122,731.4,0.0,731.4,1600,Crediteuren,21,0
2024-01-15,2024-01,4406,Reis- en verblijfkosten,SG&A – Travel & Entertainment,SG&A,True,Conscious Hotel Museum Square,146949,258.72,0.0,258.72,1600,Crediteuren,9,0
2024-01-15,2024-01,7011,Inkopen Retail binnen EU hoog,COGS – Retail & Other,COGS,True,Dermo Suavina,425,113.4,0.0,113.4,1600,Crediteuren,0,0
2024-01-16,2024-01,1100,Rekening-courant bank,,,False,SARL SUPRATECH PRO FORMA INVOICE DE2401516 LERA WORLD,,0.0,382.9,-382.9,1100,Rekening-courant bank,0,0
2024-01-16,2024-01,1600,Crediteuren,,,False,SARL SUPRATECH PRO FORMA INVOICE DE2401516 LERA WORLD,FA24010102,382.9,0.0,382.9,1100,Rekening-courant bank,0,0
2024-01-16,2024-01,1600,Crediteuren,,,False,SKINDIVISION,19811474,0.0,167.44,-167.44,1600,Crediteuren,0,0
2024-01-16,2024-01,7011,Inkopen Retail binnen EU hoog,COGS – Retail & Other,COGS,True,SKINDIVISION,19811474,167.44,0.0,167.44,1600,Crediteuren,0,0
2024-01-17,2024-01,1100,Rekening-courant bank,,,False,Faire Wholesale by Adyen Faire DERMO SUAVINA,,0.0,113.4,-113.4,1100,Rekening-courant bank,0,0
2024-01-17,2024-01,1100,Rekening-courant bank,,,False,"Valeriia Arsonova compensation for asana subsription, INVEU10306884, paid by V. Arsonova on January 14th",,0.0,40.47,-40.47,1100,Rekening-courant bank,0,0
2024-01-17,2024-01,1600,Crediteuren,,,False,Faire Wholesale by Adyen Faire DERMO SUAVINA,425,113.4,0.0,113.4,1100,Rekening-courant bank,0,0
2024-01-17,2024-01,1600,Crediteuren,,,False,"Valeriia Arsonova compensation for asana subsription, INVEU10306884, paid by V. Arsonova on January 14th",94107,40.47,0.0,40.47,1100,Rekening-courant bank,0,0
2024-01-17,2024-01,1600,Crediteuren,,,False,Supratech,FA24010102,0.0,382.9,-382.9,1600,Crediteuren,0,0
2024-01-17,2024-01,1600,Crediteuren,,,False,CoolBrains B.V.,2024-0026,0.0,13128.5,-13128.5,1600,Crediteuren,0,0
2024-01-17,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,CoolBrains B.V.,2024-0026,2278.5,0.0,2278.5,1600,Crediteuren,21,0
2024-01-17,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,"CoolBrains B.V.; Leveren en installeren van:_x000d_
_x000d_
1x Mitsubishi Heavy Industries 10,0 kW Master-slave KX Systeem i.c.m. 2x 5 kW Kanaalmodel binnendelen_x000d_
_x000d_
2x Uitblaasrooster (Handmatige verstelbare schoep) t.b.v. kanaalmodel 5,0 kW (In gewenste RAL kle",2024-0026,10850.0,0.0,10850.0,1600,Crediteuren,21,0
2024-01-17,2024-01,7011,Inkopen Retail binnen EU hoog,COGS – Retail & Other,COGS,True,Supratech,FA24010102,382.9,0.0,382.9,1600,Crediteuren,0,0
2024-01-18,2024-01,1100,Rekening-courant bank,,,False,Faire Wholesale by Adyen Faire SKINDIVISION,,0.0,167.44,-167.44,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1100,Rekening-courant bank,,,False,STICHTING MOLLIE PAYMENTS 13950764910 Refund annulering van de klant order 202420188,,1158.12,0.0,1158.12,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1100,Rekening-courant bank,,,False,KLM L4L9BWTJ4KGTK2C2JG0H 0180401823500442 Airline,,0.0,476.88,-476.88,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1100,Rekening-courant bank,,,False,CoolBrains B.V. Down Payment Factuur 2024-0026,,0.0,6564.25,-6564.25,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1200,Kruisposten,,,False,STICHTING MOLLIE PAYMENTS 13950764910 Refund annulering van de klant order 202420188,,0.0,1158.12,-1158.12,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,Faire Wholesale by Adyen Faire SKINDIVISION,19811474,167.44,0.0,167.44,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,KLM L4L9BWTJ4KGTK2C2JG0H 0180401823500442 Airline,BON_20240217_9335,476.88,0.0,476.88,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,CoolBrains B.V. Down Payment Factuur 2024-0026,2024-0026,6564.25,0.0,6564.25,1100,Rekening-courant bank,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,YSN VENTURES B.V.,2402,0.0,2299.0,-2299.0,1600,Crediteuren,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,YSN VENTURES B.V.,2403,0.0,2299.0,-2299.0,1600,Crediteuren,0,0
2024-01-18,2024-01,1600,Crediteuren,,,False,B.V. Centraal Huizen Beheer,24.02.00126,0.0,5243.33,-5243.33,1600,Crediteuren,0,0
2024-01-18,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,YSN VENTURES B.V.,2402,399.0,0.0,399.0,1600,Crediteuren,21,0
2024-01-18,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,YSN VENTURES B.V.,2403,399.0,0.0,399.0,1600,Crediteuren,21,0
2024-01-18,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,B.V. Centraal Huizen Beheer,24.02.00126,910.0,0.0,910.0,1600,Crediteuren,21,0
2024-01-18,2024-01,4203,Betaalde huur,Occupancy – Rent,Occupancy,True,B.V. Centraal Huizen Beheer,24.02.00126,4333.33,0.0,4333.33,1600,Crediteuren,21,0
2024-01-18,2024-01,4705,Management fee,Matcha Company – Management Fee,Matcha Company,True,YSN VENTURES B.V.; Management Fee Period: 15 November - 15 December' 23,2402,1900.0,0.0,1900.0,1600,Crediteuren,21,0
2024-01-18,2024-01,4705,Management fee,Matcha Company – Management Fee,Matcha Company,True,YSN VENTURES B.V.; Management Fee Period: 15 December - 15 January,2403,1900.0,0.0,1900.0,1600,Crediteuren,21,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,Alice Mahran Photography First part,,25000.0,0.0,25000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,Alice Mahran Photography Part 2,,20000.0,0.0,20000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,Alice Mahran Photography Part 3,,5000.0,0.0,5000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,Alice Mahran Photography,,800.0,0.0,800.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,Internorm 121537,,0.0,176.05,-176.05,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1100,Rekening-courant bank,,,False,N Nenadic Rental Car Deposit Card,,0.0,1000.0,-1000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1200,Kruisposten,,,False,N Nenadic Rental Car Deposit Card,,1000.0,0.0,1000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1600,Crediteuren,,,False,Internorm 121537,BON_20240103_6631,176.05,0.0,176.05,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,1600,Crediteuren,,,False,ISI GmbH,17522824,0.0,930.5,-930.5,1600,Crediteuren,0,0
2024-01-19,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,ISI GmbH,17522824,161.49,0.0,161.49,1600,Crediteuren,21,0
2024-01-19,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,ISI GmbH,17522824,769.01,0.0,769.01,1600,Crediteuren,21,0
2024-01-19,2024-01,554,Lening Alice Mahran,,,False,Alice Mahran Photography First part,,0.0,25000.0,-25000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,554,Lening Alice Mahran,,,False,Alice Mahran Photography Part 2,,0.0,20000.0,-20000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,554,Lening Alice Mahran,,,False,Alice Mahran Photography Part 3,,0.0,5000.0,-5000.0,1100,Rekening-courant bank,0,0
2024-01-19,2024-01,650,Aandelenkapitaal,,,False,Alice Mahran Photography,,0.0,800.0,-800.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,1100,Rekening-courant bank,,,False,YSN VENTURES Management Fee - Nov 15-Dec 15,,0.0,2299.0,-2299.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,1100,Rekening-courant bank,,,False,Hrybov & Gritz Holding B.V. Loan agreement deel 2,,50000.0,0.0,50000.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,1100,Rekening-courant bank,,,False,Hrybov & Gritz Holding B.V. Storting aandeelhouders kapitaal aandeelhouder Hrybov and Gritz Holding B. V.,,4000.0,0.0,4000.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,1600,Crediteuren,,,False,YSN VENTURES Management Fee - Nov 15-Dec 15,2403,2299.0,0.0,2299.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,1600,Crediteuren,,,False,The Atrium Hotel & Conference Centre,14834,0.0,847.04,-847.04,1600,Crediteuren,0,0
2024-01-21,2024-01,4406,Reis- en verblijfkosten,SG&A – Travel & Entertainment,SG&A,True,The Atrium Hotel & Conference Centre,14834,847.04,0.0,847.04,1600,Crediteuren,0,0
2024-01-21,2024-01,555,Lening Hrybov & Gritz Holding B.V.,,,False,Hrybov & Gritz Holding B.V. Loan agreement deel 2,,0.0,50000.0,-50000.0,1100,Rekening-courant bank,0,0
2024-01-21,2024-01,650,Aandelenkapitaal,,,False,Hrybov & Gritz Holding B.V. Storting aandeelhouders kapitaal aandeelhouder Hrybov and Gritz Holding B. V.,,0.0,4000.0,-4000.0,1100,Rekening-courant bank,0,0
2024-01-22,2024-01,1100,Rekening-courant bank,,,False,"VA Creative + Consultancy Factuur 10002, Consulting and Processes Management",,0.0,2420.0,-2420.0,1100,Rekening-courant bank,0,0
2024-01-22,2024-01,1100,Rekening-courant bank,,,False,N NENADIC Deposit refun,,1000.0,0.0,1000.0,1100,Rekening-courant bank,0,0
2024-01-22,2024-01,1200,Kruisposten,,,False,N NENADIC Deposit refun,,0.0,1000.0,-1000.0,1100,Rekening-courant bank,0,0
2024-01-22,2024-01,1600,Crediteuren,,,False,"VA Creative + Consultancy Factuur 10002, Consulting and Processes Management",10002,2420.0,0.0,2420.0,1100,Rekening-courant bank,0,0
2024-01-22,2024-01,1600,Crediteuren,,,False,VA Creative & Consultancy,10002,0.0,2420.0,-2420.0,1600,Crediteuren,0,0
2024-01-22,2024-01,1600,Crediteuren,,,False,Avis Budget Autoverhuur Zeist,24550120,0.0,250.0,-250.0,1600,Crediteuren,0,0
2024-01-22,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,VA Creative & Consultancy,10002,420.0,0.0,420.0,1600,Crediteuren,21,0
2024-01-22,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Avis Budget Autoverhuur Zeist,24550120,43.39,0.0,43.39,1600,Crediteuren,21,0
2024-01-22,2024-01,4406,Reis- en verblijfkosten,SG&A – Travel & Entertainment,SG&A,True,Avis Budget Autoverhuur Zeist,24550120,206.61,0.0,206.61,1600,Crediteuren,21,0
2024-01-22,2024-01,4704,Overige advieskosten,SG&A – Professional Services,SG&A,True,VA Creative & Consultancy; Consulting and Processes Management,10002,2000.0,0.0,2000.0,1600,Crediteuren,21,0
2024-01-23,2024-01,1100,Rekening-courant bank,,,False,"N NENADIC Invoice - Gas costs, Travel",,0.0,285.0,-285.0,1100,Rekening-courant bank,0,0
2024-01-23,2024-01,1600,Crediteuren,,,False,"N NENADIC Invoice - Gas costs, Travel",2024-0003,285.0,0.0,285.0,1100,Rekening-courant bank,0,0
2024-01-24,2024-01,1600,Crediteuren,,,False,"HORII SHICHIMEIEN Co., Ltd.",BON_20240124_5949,0.0,2683.78,-2683.78,1600,Crediteuren,0,0
2024-01-24,2024-01,7020,Inkopen Matcha (KG) import buiten EU,Matcha Company – Matcha,Matcha Company,True,Leverancier onbekend,BON_20240124_5949,2683.78,0.0,2683.78,1600,Crediteuren,0,0
2024-01-25,2024-01,1100,Rekening-courant bank,,,False,"Trans.Reference: FDEEF5681CD6480E ING-id: XX24012537442125 Transfer provisie: EUR 62,00",,0.0,62.0,-62.0,1100,Rekening-courant bank,0,0
2024-01-25,2024-01,1100,Rekening-courant bank,,,False,"HORII SHICHIMEIEN CO., LTD. Trans.Reference: FDEEF5681CD6480E ING-id: XX24012537442125 JPY 427.827 Koers: 159,412180 112250 HORII SHICHIMEIEN CO., LTD. UJI CITY 611-002 1 LERA WORLD - 0091",,0.0,2683.78,-2683.78,1100,Rekening-courant bank,0,0
2024-01-25,2024-01,1100,Rekening-courant bank,,,False,Hrybov & Gritz Holding B.V. Loan agreement deel 3,,50000.0,0.0,50000.0,1100,Rekening-courant bank,0,0
2024-01-25,2024-01,1600,Crediteuren,,,False,"HORII SHICHIMEIEN CO., LTD. Trans.Reference: FDEEF5681CD6480E ING-id: XX24012537442125 JPY 427.827 Koers: 159,412180 112250 HORII SHICHIMEIEN CO., LTD. UJI CITY 611-002 1 LERA WORLD - 0091",BON_20240124_5949,2683.78,0.0,2683.78,1100,Rekening-courant bank,0,0
2024-01-25,2024-01,4753,Bankkosten,SG&A – Bank Charges,SG&A,True,"Trans.Reference: FDEEF5681CD6480E ING-id: XX24012537442125 Transfer provisie: EUR 62,00",,62.0,0.0,62.0,1100,Rekening-courant bank,0,0
2024-01-25,2024-01,555,Lening Hrybov & Gritz Holding B.V.,,,False,Hrybov & Gritz Holding B.V. Loan agreement deel 3,,0.0,50000.0,-50000.0,1100,Rekening-courant bank,0,0
2024-01-26,2024-01,1100,Rekening-courant bank,,,False,Kosten Zakelijk Betalingsverkeer Factuurnr. 2165181706 Betreft IBAN: NL52INGB0106890271 Periode: 11-12-2023 / 31-12-2023,,0.0,0.53,-0.53,1100,Rekening-courant bank,0,0
2024-01-26,2024-01,1100,Rekening-courant bank,,,False,MILLS V MACHINE FACTUUR 202312-104,,0.0,21780.0,-21780.0,1100,Rekening-courant bank,0,0
2024-01-26,2024-01,1600,Crediteuren,,,False,MILLS V MACHINE FACTUUR 202312-104,202312-104,21780.0,0.0,21780.0,1100,Rekening-courant bank,0,0
2024-01-26,2024-01,1600,Crediteuren,,,False,UAB Proneksas,2024/005,0.0,35238.61,-35238.61,1600,Crediteuren,0,0
2024-01-26,2024-01,1600,Crediteuren,,,False,The Good Living Sp. z o.o,89-600,0.0,4327.6,-4327.6,1600,Crediteuren,0,0
2024-01-26,2024-01,1600,Crediteuren,,,False,Acosorb B.V.,240100134,0.0,2737.02,-2737.02,1600,Crediteuren,0,0
2024-01-26,2024-01,1679,Btw te vorderen laag (inkopen),,,False,UAB Proneksas,2024/005,2909.61,0.0,2909.61,1600,Crediteuren,9,0
2024-01-26,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Acosorb B.V.,240100134,475.02,0.0,475.02,1600,Crediteuren,21,0
2024-01-26,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,UAB Proneksas,2024/005,32329.0,0.0,32329.0,1600,Crediteuren,9,0
2024-01-26,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,Acosorb B.V.,240100134,2262.0,0.0,2262.0,1600,Crediteuren,21,0
2024-01-26,2024-01,39,Inventaris verkrijgingsprijs binnen EU,,,False,The Good Living Sp. z o.o,89-600,4327.6,0.0,4327.6,1600,Crediteuren,0,0
2024-01-26,2024-01,4753,Bankkosten,SG&A – Bank Charges,SG&A,True,Kosten Zakelijk Betalingsverkeer Factuurnr. 2165181706 Betreft IBAN: NL52INGB0106890271 Periode: 11-12-2023 / 31-12-2023,,0.53,0.0,0.53,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1100,Rekening-courant bank,,,False,NEXTREND - GmbH via Stichting Mollie Payments M05969284MJ9POQP 1152198196355360 Order sw-497959,,0.0,89.9,-89.9,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1100,Rekening-courant bank,,,False,The Good Living Sp. z o.o. INVOICE numer / No. P8/01/2024,,0.0,4327.6,-4327.6,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1100,Rekening-courant bank,,,False,HWBonline via Stichting Mollie Payments M13361317MJ9TQ43 1152125814218604 00294 / 70 (Kleur.agency),,0.0,907.5,-907.5,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1600,Crediteuren,,,False,NEXTREND - GmbH via Stichting Mollie Payments M05969284MJ9POQP 1152198196355360 Order sw-497959,65439,89.9,0.0,89.9,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1600,Crediteuren,,,False,The Good Living Sp. z o.o. INVOICE numer / No. P8/01/2024,89-600,4327.6,0.0,4327.6,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1600,Crediteuren,,,False,HWBonline via Stichting Mollie Payments M13361317MJ9TQ43 1152125814218604 00294 / 70 (Kleur.agency),00294,907.5,0.0,907.5,1100,Rekening-courant bank,0,0
2024-01-27,2024-01,1600,Crediteuren,,,False,HWBonline,00294,0.0,907.5,-907.5,1600,Crediteuren,0,0
2024-01-27,2024-01,1600,Crediteuren,,,False,Electrijck,20240003,0.0,6050.0,-6050.0,1600,Crediteuren,0,0
2024-01-27,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,HWBonline,00294,157.5,0.0,157.5,1600,Crediteuren,21,0
2024-01-27,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Electrijck,20240003,1050.0,0.0,1050.0,1600,Crediteuren,21,0
2024-01-27,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,Electrijck,20240003,5000.0,0.0,5000.0,1600,Crediteuren,21,0
2024-01-27,2024-01,4606,Contributies en abonnementen,SG&A – Subscriptions,SG&A,True,HWBonline,00294,750.0,0.0,750.0,1600,Crediteuren,21,0
2024-01-28,2024-01,1100,Rekening-courant bank,,,False,KARWEI KDN3SLQSPHCQ4932JFVJ 0180402840043722 620000853556,,0.0,1367.08,-1367.08,1100,Rekening-courant bank,0,0
2024-01-28,2024-01,1600,Crediteuren,,,False,KARWEI KDN3SLQSPHCQ4932JFVJ 0180402840043722 620000853556,620000853556,1367.08,0.0,1367.08,1100,Rekening-courant bank,0,0
2024-01-28,2024-01,1600,Crediteuren,,,False,Intergamma B.V.,620000853556,0.0,1367.08,-1367.08,1600,Crediteuren,0,0
2024-01-28,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,Intergamma B.V.,620000853556,237.26,0.0,237.26,1600,Crediteuren,21,0
2024-01-28,2024-01,28,Verbouwingen verkrijgingsprijs,,,False,Intergamma B.V.,620000853556,1129.82,0.0,1129.82,1600,Crediteuren,21,0
2024-01-29,2024-01,1100,Rekening-courant bank,,,False,YSN VENTURES Factuur 2402,,0.0,2299.0,-2299.0,1100,Rekening-courant bank,0,0
2024-01-29,2024-01,1600,Crediteuren,,,False,YSN VENTURES Factuur 2402,2402,2299.0,0.0,2299.0,1100,Rekening-courant bank,0,0
2024-01-29,2024-01,1600,Crediteuren,,,False,NEXTREND,65439,0.0,89.9,-89.9,1600,Crediteuren,0,0
2024-01-29,2024-01,1600,Crediteuren,,,False,KINTO Europe B.V.,801173,0.0,521.21,-521.21,1600,Crediteuren,0,0
2024-01-29,2024-01,1600,Crediteuren,,,False,House of Home,14745,0.0,272.86,-272.86,1600,Crediteuren,0,0
2024-01-29,2024-01,1600,Crediteuren,,,False,Plan B Works GmbH,1001,0.0,48000.0,-48000.0,1600,Crediteuren,0,0
2024-01-29,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,NEXTREND,65439,15.6,0.0,15.6,1600,Crediteuren,21,0
2024-01-29,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,KINTO Europe B.V.,801173,90.46,0.0,90.46,1600,Crediteuren,21,0
2024-01-29,2024-01,1680,Btw te vorderen hoog (inkopen),,,False,House of Home,14745,47.36,0.0,47.36,1600,Crediteuren,21,0
2024-01-29,2024-01,39,Inventaris verkrijgingsprijs binnen EU,,,False,Plan B Works GmbH,1001,48000.0,0.0,48000.0,1600,Crediteuren,0,0
2024-01-29,2024-01,4207,Onderhoud gebouwen,Occupancy – Maintenance,Occupancy,True,NEXTREND,65439,74.3,0.0,74.3,1600,Crediteuren,21,0
2024-01-29,2024-01,7002,Inkopen Retail (NL) hoog,COGS – Retail & Other,COGS,True,KINTO Europe B.V.,801173,430.75,0.0,430.75,1600,Crediteuren,21,0
2024-01-29,2024-01,7002,Inkopen Retail (NL) hoog,COGS – Retail & Other,COGS,True,House of Home,14745,225.5,0.0,225.5,1600,Crediteuren,21,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,Taxes & More Factuurnummer: 2024068,,0.0,93.78,-93.78,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,Electrijck Factuurnummer 20240003,,0.0,6050.0,-6050.0,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,The Atrium Hotel & Conference Centre Invoice No. 14834 HOTEL ATRIUM PARIS REIMBURSEMENT,,0.0,847.04,-847.04,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,KINTO Europe B.V. INVOICE NO. 801173,,0.0,521.21,-521.21,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,"[Slotbedrag € 35.238,61] UAB Proneksas Invoice 2024 01 26, act no 1, minus deposit",,0.0,15238.61,-15238.61,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,House of Home 14757,,0.0,272.86,-272.86,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,UAB Proneksas Deposit for works in act 2,,0.0,10000.0,-10000.0,1100,Rekening-courant bank,0,0
2024-01-30,2024-01,1100,Rekening-courant bank,,,False,Lim Trade 849208993 1151000849208993 Order ?2000011449 ? Limtrade.nl,,0.0,325.42,-325.42,1100,Rekening-courant bank,0,0
