date,order_number,amount_eur,payment_method,month,entity,source_file
2024-04-07 12:00:12,3340940895728965156,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:00:47,3340941189699343966,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:01:36,3340941601353504453,13.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:02:32,3340942072944269092,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:04:15,3340942939697190885,19.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:05:13,3340943422939731039,15.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:06:34,3340944104941950202,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:07:40,3340944659059840362,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:08:55,3340945282819954139,8.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:09:27,3340945551339296248,3.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:10:05,3340945867866641956,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:13:01,3340947351811397436,11.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:14:46,3340948225006770160,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:15:20,3340948513734267923,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:17:13,3340949461454034119,11.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:22:30,3340952121531963127,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:23:46,3340952760425125716,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:25:28,3340953618361620464,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:26:37,3340954194935813205,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:27:22,3340954574168003717,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:29:01,3340955402593375517,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:33:40,3340957738678097591,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:34:41,3340958249938589493,4.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:36:25,3340959129140205534,17.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:37:35,3340959715587789913,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:39:56,3340960896947066181,12.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:41:27,3340961655025571313,9.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:42:44,3340962308942730903,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:43:12,3340962539352626891,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:44:52,3340963380016977775,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:46:26,3340964168864896008,9.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:49:17,3340965604977808686,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:49:59,3340965951620257157,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:52:53,3340967412714444490,10.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:54:19,3340968137683113844,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:56:03,3340969005392336894,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 12:58:08,3340970058363966663,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:01:32,3340971767341520413,14.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:03:05,3340972549814097620,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:04:37,3340973316121827195,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:05:22,3340973696369039339,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:06:00,3340974018508362824,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:22:13,3340982173510407791,5.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:22:42,3340982421494437531,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:23:17,3340982717956232927,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:24:30,3340983324486145907,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:25:08,3340983642171119521,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:25:44,3340983945570293735,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:26:28,3340984317764441137,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:27:19,3340984745432454263,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:28:09,3340985160987317454,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:29:08,3340985655655142684,9.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:30:16,3340986229771474315,14.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:31:09,3340986676951389673,13.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:32:32,3340987369766524531,15.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:34:48,3340988510105507624,20.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:36:14,3340989228531062711,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:37:01,3340989625857479725,9.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:37:38,3340989939180377211,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:38:26,3340990339392476375,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:40:10,3340991212621403509,20.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:40:58,3340991611113838048,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:43:32,3340992906096809697,24.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:44:41,3340993486898861898,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:46:22,3340994335071016956,16.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:48:14,3340995270686020830,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:49:24,3340995861495682381,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:51:20,3340996829364885008,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:52:14,3340997281468913237,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:53:28,3340997905698789046,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:55:54,3340999126727792497,11.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:57:58,3341000174808863785,5.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 13:59:27,3341000915254514843,14.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:01:01,3341001708045079854,12.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:02:54,3341002655253140943,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:03:51,3341003132992755213,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:05:20,3341003879713085078,8.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:06:00,3341004212665325273,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:07:14,3341004839025907510,9.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:08:52,3341005653173868483,11.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:20:00,3341011264028546944,5.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:21:04,3341011793769142227,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:30:12,3341016393872053853,20.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:32:07,3341017355181364974,17.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:34:20,3341018477040244598,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:35:49,3341019224716875751,18.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:40:45,3341021703642813789,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:46:32,3341024615563532000,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:51:46,3341027251297719370,5.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-07 14:58:10,3341030474561623539,4.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 07:20:30,3341524892993459268,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 07:41:15,3341535335535350902,9.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 07:45:59,3341537719242200186,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 07:51:55,3341540709437019284,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 07:54:08,3341541826279511204,4.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:14:02,3341551839467279602,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:16:05,3341552871526110477,23.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:17:31,3341553595924354336,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:18:24,3341554036921865517,8.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:19:23,3341554536169870650,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:25:43,3341557719235564916,3.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:28:42,3341559217373844883,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:40:29,3341565152842487255,9.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:42:39,3341566243478967786,9.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 08:54:48,3341572362129643094,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:10:41,3341580349544077036,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:13:12,3341581615728957200,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:13:44,3341581890699138841,5.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:14:51,3341582447291668255,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:16:10,3341583113506527014,11.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:26:19,3341588220012926859,14.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:31:17,3341590721336448992,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:33:25,3341591797922010133,11.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:37:06,3341593645185766481,4.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:40:39,3341595433200784536,12.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:42:51,3341596541579171014,4.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:44:59,3341597613550998766,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:46:08,3341598192448836855,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 09:47:35,3341598920982664472,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:06:02,3341608213974882136,13.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:13:36,3341612018401547411,4.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:29:00,3341619767596291155,11.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:33:51,3341622209671075216,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:35:49,3341623199770088969,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:38:08,3341624365585274525,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:39:03,3341624832772019914,11.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:40:29,3341625552019658507,9.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:43:51,3341627241275594694,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:47:50,3341629250800194766,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:49:45,3341630216572245303,15.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:50:46,3341630725559424373,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 10:56:47,3341633757143635634,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:03:12,3341636986967431159,14.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:15:15,3341643045161407907,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:22:48,3341646848740824785,15.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:25:40,3341648288326620991,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:28:25,3341649677337499560,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:28:56,3341649932242130879,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:30:00,3341650474439809011,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:30:56,3341650946416448549,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:36:57,3341653967061914847,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:43:53,3341657458509616619,10.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:47:41,3341659373427496597,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:51:43,3341661401465755448,19.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:52:41,3341661886721562449,9.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:53:37,3341662362724734839,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 11:56:49,3341663967826155485,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:00:50,3341665995797304425,10.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:03:39,3341667408606663869,17.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:04:34,3341667868981859559,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:06:26,3341668809118324012,10.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:07:33,3341669373789082957,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:12:09,3341671683500021249,11.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:13:25,3341672325815735883,4.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:18:36,3341674931048945423,15.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:19:41,3341675481106749242,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:22:07,3341676705633802142,15.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:30:51,3341681100249371896,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:35:04,3341683224622405093,21.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:36:21,3341683865528833561,11.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:37:49,3341684609296373333,18.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:38:53,3341685145982736022,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:43:24,3341687416997025599,15.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:46:05,3341688770247268255,20.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:47:03,3341689257440843735,10.4,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:50:43,3341691098446697596,25.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:52:11,3341691836241548469,20.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:53:32,3341692516524102874,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:54:15,3341692873836860677,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:55:01,3341693264930542892,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:56:01,3341693768666453338,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:57:06,3341694315016492440,16.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 12:58:46,3341695151260046815,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:02:13,3341696890923128381,10.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:04:06,3341697831319639729,5.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:04:57,3341698266596120276,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:07:11,3341699389704902447,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:08:44,3341700165793748828,23.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:10:32,3341701069305550745,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:12:09,3341701889610749925,12.9,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:14:48,3341703222636057678,10.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:20:50,3341706260578833795,5.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:25:03,3341708376403875388,10.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:30:30,3341711124142757673,14.5,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:36:16,3341714028798940167,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:37:11,3341714489182524446,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:44:35,3341718211417609572,8.6,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:51:17,3341721581121443458,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:52:55,3341722406812128983,7.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 13:56:19,3341724117324797795,9.8,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:01:07,3341726528957322297,18.2,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:06:22,3341729170706142522,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:12:54,3341732462697911913,13.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:14:41,3341733362602612395,4.3,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:18:01,3341735036859717418,4.1,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:19:04,3341735569175615298,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:27:04,3341739589650879601,10.0,card,2024-04,Lera World,lera_completed_orders.xlsx
2024-04-08 14:27:53,3341740008267584664,5.7,card,2024-04,Lera World,lera_completed_orders.xlsx
